Serial Number	Project Title	Tumor Type(s)	Administering  IC	Application ID	Project Number	Type	Activity	IC	Support Year	Suffix	Subproject Number 	Contact PI  Person ID	Contact PI / Project Leader	PI Trim	MemberID	Other PI or Project Leader(s)	Organization Name	ARRA Indicator	FY	FY Total Cost 	FY Total Cost  (Sub Projects)	FY Total
71675	STATISTICS AND DATA MANAGEMENT CORE		NINDS	8549330	5P50NS071675-04	5	P50	NS	4		6349	1892381	LESSER, MARTIN L.	LESSER, MARTIN L.	69	Not Applicable	Feinstein Institute	 	2013		115045	115045
71675	STATISTICS AND DATA MANAGEMENT CORE		NINDS	8382431	5P50NS071675-03	5	P50	NS	3		6349	1892381	LESSER, MARTIN L.	LESSER, MARTIN L.	69	Not Applicable	Feinstein Institute	 	2012		118485	118485
71675	STATISTICS AND DATA MANAGEMENT CORE		NINDS	8332350	5P50NS071675-02	5	P50	NS	2		6349	1892381	LESSER, MARTIN L.	LESSER, MARTIN L.	69	Not Applicable	Feinstein Institute	 	2011		117578	117578
71675	STATISTICS AND DATA MANAGEMENT CORE		NINDS	8009020	1P50NS071675-01	1	P50	NS	1		6349	1892381	LESSER, MARTIN L.	LESSER, MARTIN L.	69	Not Applicable	Feinstein Institute	 	2010		124141	124141
80173	STRIATAL D2/D3 DOPAMINE RECEPTOR AVAILABILITY IN FIRST EPISODE SCHIZOPHRENIA		NIMH	8509315	3P50MH080173-05S2	3	P50	MH	5	S2	3	1960081	SMITH, GWENN S	SMITH, GWENN S		Not Applicable	Feinstein Institute	 	2012		79080	79080
80173	STRIATAL D2/D3 DOPAMINE RECEPTOR AVAILABILITY IN FIRST EPISODE SCHIZOPHRENIA		NIMH	8494913	3P50MH080173-05S1	3	P50	MH	5	S1	3	1960081	SMITH, GWENN S	SMITH, GWENN S		Not Applicable	Feinstein Institute	 	2012		36582	36582
80173	STRIATAL D2/D3 DOPAMINE RECEPTOR AVAILABILITY IN FIRST EPISODE SCHIZOPHRENIA		NIMH	8377119	5P50MH080173-05	5	P50	MH	5		3	1960081	SMITH, GWENN S	SMITH, GWENN S		Not Applicable	Feinstein Institute	 	2012		167970	167970
80173	STRIATAL D2/D3 DOPAMINE RECEPTOR AVAILABILITY IN FIRST EPISODE SCHIZOPHRENIA		NIMH	8258326	5P50MH080173-04	5	P50	MH	4		3	1960081	SMITH, GWENN S	SMITH, GWENN S		Not Applicable	Feinstein Institute	 	2011		169264	169264
80173	STRIATAL D2/D3 DOPAMINE RECEPTOR AVAILABILITY IN FIRST EPISODE SCHIZOPHRENIA		NIMH	8065452	5P50MH080173-03	5	P50	MH	3		3	1960081	SMITH, GWENN S	SMITH, GWENN S		Not Applicable	Feinstein Institute	 	2010		170730	170730
97888	STRUCTURAL BASIS FOR RNA-INDUCED SILENCING VIA THE PIWI CLADE OF ARGONAUTES	Any	NIGMS	8335565	5F32GM097888-02	5	F32	GM	2			10604074	IPSARO, JONATHAN JAMES	IPSARO, JONATHAN JAMES		Not Applicable	Cold Spring Harbor	 	2012	52190		52190
97888	STRUCTURAL BASIS FOR RNA-INDUCED SILENCING VIA THE PIWI CLADE OF ARGONAUTES	Any	NIGMS	8126875	1F32GM097888-01	1	F32	GM	1			10604074	IPSARO, JONATHAN JAMES	IPSARO, JONATHAN JAMES		Not Applicable	Cold Spring Harbor	 	2011	48398		48398
105730	STRUCTURE AND FUNCTION OF HETERO-MULTIMERIC GLUTAMATE RECEPTORS		NIGMS	8847340	5R01GM105730-02	5	R01	GM	2			9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2015	364800		364800
105730	STRUCTURE AND FUNCTION OF HETERO-MULTIMERIC GLUTAMATE RECEPTORS		NIGMS	8631945	1R01GM105730-01A1	1	R01	GM	1	A1		9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2014	359100		359100
85926	STRUCTURE AND FUNCTION OF NMDA RECEPTORS		NIMH	8816788	2R01MH085926-06	2	R01	MH	6			9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2015	576000		576000
85926	STRUCTURE AND FUNCTION OF NMDA RECEPTORS		NIMH	8628178	5R01MH085926-05	5	R01	MH	5			9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2014	467775		467775
85926	STRUCTURE AND FUNCTION OF NMDA RECEPTORS		NIMH	8416413	5R01MH085926-04	5	R01	MH	4			9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2013	449064		449064
85926	STRUCTURE AND FUNCTION OF NMDA RECEPTORS		NIMH	8225369	5R01MH085926-03	5	R01	MH	3			9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2012	457875		457875
85926	STRUCTURE AND FUNCTION OF NMDA RECEPTORS		NIMH	8033267	5R01MH085926-02	5	R01	MH	2			9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2011	430650		430650
85926	STRUCTURE AND FUNCTION OF NMDA RECEPTORS		NIMH	7783974	1R01MH085926-01A1	1	R01	MH	1	A1		9343008	FURUKAWA, HIROYASU 	FURUKAWA, HIROYASU	41	Not Applicable	Cold Spring Harbor	 	2010	435000		435000
72514	STRUCTURE-FUNCTION RELATIONSHIPS IN DYSTONIA: A NETWORK APPROACH		NINDS	8699851	5R01NS072514-04	5	R01	NS	4			1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2014	607191		607191
72514	STRUCTURE-FUNCTION RELATIONSHIPS IN DYSTONIA: A NETWORK APPROACH		NINDS	8448201	5R01NS072514-03	5	R01	NS	3			1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2013	590646		590646
72514	STRUCTURE-FUNCTION RELATIONSHIPS IN DYSTONIA: A NETWORK APPROACH		NINDS	8241911	5R01NS072514-02	5	R01	NS	2			1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2012	616985		616985
72514	STRUCTURE-FUNCTION RELATIONSHIPS IN DYSTONIA: A NETWORK APPROACH		NINDS	8026548	1R01NS072514-01	1	R01	NS	1			1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2011	599668		599668
18535	STUDIES OF IMMUNOLOGICAL AND INFLAMMATORY PATHWAYS		NCRR	8167282	5M01RR018535-08	5	M01	RR	8		7141	1868373	GREGERSEN, PETER K.	GREGERSEN, PETER K.		Not Applicable	Feinstein Institute	 	2010		68676	68676
12042	SURFACE PLASMON RESONANCE (SPR) BIOSENSOR- BIACORE T200		OD	8247405	1S10OD012042-01	1	S10	OD	1			6408739	AL-ABED, YOUSEF 	AL-ABED, YOUSEF		Not Applicable	Feinstein Institute	 	2012	366799		315400
18535	SYNOVIAL TISSUE COLLECTION		NCRR	8167243	5M01RR018535-08	5	M01	RR	8		7102	3129669	GULKO, PERCIO S	GULKO, PERCIO S		Not Applicable	Feinstein Institute	 	2010		11679	11679
21502	TAILORED MOBILE TEXT MESSAGING TO REDUCE PROBLEM DRINKING		NIAAA	8705328	7R34AA021502-03	7	R34	AA	3			9826772	MUENCH, FREDERICK JOHN	MUENCH, FREDERICK JOHN		Not Applicable	Feinstein Institute	 	2014	194090		194090
81448	TARGETED INHIBITION OF NMD TO ENHANCE THE EFFICACY OF READTHROUGH DRUGS		NINDS	8536425	5R21NS081448-02	5	R21	NS	2			1859429	KRAINER, ADRIAN R	KRAINER, ADRIAN R	14	Not Applicable	Cold Spring Harbor	 	2013	273578		273578
81448	TARGETED INHIBITION OF NMD TO ENHANCE THE EFFICACY OF READTHROUGH DRUGS		NINDS	8429753	1R21NS081448-01	1	R21	NS	1			1859429	KRAINER, ADRIAN R	KRAINER, ADRIAN R	14	Not Applicable	Cold Spring Harbor	 	2012	235416		235416
102852	TARGETING COGNITIVE AND IMMUNE IMPAIRMENT IN SEPSIS SURVIVORS		NIAID	8667805	1P01AI102852-01A1	1	P01	AI	1	A1	7558	1868889	TRACEY, KEVIN J	TRACEY, KEVIN J		Not Applicable	Feinstein Institute	 	2014		423572	423572
85241	TARGETING RENAL INFLAMMATORY PATHWAYS OF SLE NEPHRITIS IN MOUSE AND MAN		NIDDK	8443418	5R01DK085241-04	5	R01	DK	4			1969333	DAVIDSON, ANNE 	DAVIDSON, ANNE		Not Applicable	Feinstein Institute	 	2013	515743		515743
85241	TARGETING RENAL INFLAMMATORY PATHWAYS OF SLE NEPHRITIS IN MOUSE AND MAN		NIDDK	8234095	5R01DK085241-03	5	R01	DK	3			1969333	DAVIDSON, ANNE 	DAVIDSON, ANNE		Not Applicable	Feinstein Institute	 	2012	534824		534824
85241	TARGETING RENAL INFLAMMATORY PATHWAYS OF SLE NEPHRITIS IN MOUSE AND MAN		NIDDK	8072584	5R01DK085241-02	5	R01	DK	2			1969333	DAVIDSON, ANNE 	DAVIDSON, ANNE		Not Applicable	Feinstein Institute	 	2011	535211		535211
85241	TARGETING RENAL INFLAMMATORY PATHWAYS OF SLE NEPHRITIS IN MOUSE AND MAN		NIDDK	7770235	1R01DK085241-01	1	R01	DK	1			1969333	DAVIDSON, ANNE 	DAVIDSON, ANNE		Not Applicable	Feinstein Institute	 	2010	649579		649579
102068	TESTING THE DISC1 PATHWAY FOR FUNCTIONAL GENETIC VARIATION AND EPISTASIS IN MAJOR		NIMH	8722041	5R01MH102068-02	5	R01	MH	2			7864920	MCCOMBIE, WILLIAM RICHARD 	MCCOMBIE, WILLIAM RICHARD	19	PORTEOUS, DAVID J	Cold Spring Harbor	 	2014	622428		622428
102068	TESTING THE DISC1 PATHWAY FOR FUNCTIONAL GENETIC VARIATION AND EPISTASIS IN MAJOR		NIMH	8599184	1R01MH102068-01	1	R01	MH	1			7864920	MCCOMBIE, WILLIAM RICHARD 	MCCOMBIE, WILLIAM RICHARD	19	PORTEOUS, DAVID J	Cold Spring Harbor	 	2013	733183		733183
159803	THE BIOLOGY OF CANCER: MICROENVIRONMENT;METASTASIS & THEURAPEUTICS		NCI	8130052	1R13CA159803-01	1	R13	CA	1			7039607	STEWART, DAVID J.	STEWART, DAVID J.		Not Applicable	Cold Spring Harbor	 	2011	3000		3000
65209	THE BLIMP-1 SLE RISK VARIANT REGULATES INFLAMMATORY FUNCTION IN DENDRITIC CELLS		NIAMS	8664181	1R01AR065209-01A1	1	R01	AR	1	A1		9909849	KIM, SUN JUNG 	KIM, SUN JUNG		Not Applicable	Feinstein Institute	 	2014	444840		444840
65209	THE BLIMP-1 SLE RISK VARIANT REGULATES INFLAMMATORY FUNCTION IN DENDRITIC CELLS		NIAMS	8729525	1R56AR065209-01	1	R56	AR	1			9909849	KIM, SUN JUNG 	KIM, SUN JUNG		Not Applicable	Feinstein Institute	 	2013	200001		200001
101214	THE CENTRAL AMYGDALA CIRCUITS IN FEAR LEARNING AND FEAR EXPRESSION		NIMH	9012266	3R01MH101214-02S1	3	R01	MH	2	S1		9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2015	130925		130925
101214	THE CENTRAL AMYGDALA CIRCUITS IN FEAR LEARNING AND FEAR EXPRESSION		NIMH	8806606	5R01MH101214-02	5	R01	MH	2			9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2015	480000		480000
101214	THE CENTRAL AMYGDALA CIRCUITS IN FEAR LEARNING AND FEAR EXPRESSION		NIMH	8701575	1R01MH101214-01A1	1	R01	MH	1	A1		9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2014	472500		472500
180717	THE CHARACTERIZATION OF THE NEW TUMOR SUPPRESSOR USP9X IN PANCREATIC CANCER	Pancreas	NCI	8835986	1F32CA180717-01A1	1	F32	CA	1	A1		11286845	HWANG, CHANG-IL 	HWANG, CHANG-IL		Not Applicable	Cold Spring Harbor	 	2015	56042		56042
115544	THE ESSENTIAL ROLE OF RASGRP1 IN B1 CELL AUTOREACTIVITY AND AUTOIMMUNITY		NIAID	8809839	1R03AI115544-01	1	R03	AI	1			9648764	GUO, BENCHANG 	GUO, BENCHANG	65	Not Applicable	Feinstein Institute	 	2015	84250		84250
88659	THE FIRST COMPREHENSIVE NEURAL CONNECTIVITY MAP OF MOUSE		NIMH	7939770	5RC1MH088659-02	5	RC1	MH	2			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	YES	2010	499999		499999
87036	THE FUNCTIONAL MATURATION OF INHIBITORY INTERNEURONS		NIMH	7897609	5F30MH087036-02	5	F30	MH	2			9711296	LAZARUS, MATTHEW 	LAZARUS, MATTHEW		Not Applicable	Cold Spring Harbor	 	2010	28610		28610
86756	THE GENETICS OF PSYCHOSIS:  TOWARDS A DIMENSIONAL APPROACH		NIMH	8461669	5R00MH086756-05	5	R00	MH	5			9629983	DEROSSE, PAMELA 	DEROSSE, PAMELA		Not Applicable	Feinstein Institute	 	2013	236175		236175
86756	THE GENETICS OF PSYCHOSIS:  TOWARDS A DIMENSIONAL APPROACH		NIMH	8311068	5R00MH086756-04	5	R00	MH	4			9629983	DEROSSE, PAMELA 	DEROSSE, PAMELA		Not Applicable	Feinstein Institute	 	2012	246787		246787
86756	THE GENETICS OF PSYCHOSIS:  TOWARDS A DIMENSIONAL APPROACH		NIMH	8302498	4R00MH086756-03	4	R00	MH	3			9629983	DEROSSE, PAMELA 	DEROSSE, PAMELA		Not Applicable	Feinstein Institute	 	2011	249000		249000
86756	THE GENETICS OF PSYCHOSIS:  TOWARDS A DIMENSIONAL APPROACH		NIMH	7893861	5K99MH086756-02	5	K99	MH	2			9629983	DEROSSE, PAMELA 	DEROSSE, PAMELA		Not Applicable	Feinstein Institute	 	2010	78192		78192
18535	THE GENETICS OF TOURETTE SYNDROME		NCRR	8167250	5M01RR018535-08	5	M01	RR	8		7109	8447328	BUDMAN, CATHY 	BUDMAN, CATHY		Not Applicable	Feinstein Institute	 	2010		15261	332000
18535	THE KINETICS OF HIGH MOBILITY GROUP BOX-1 (HMGB1)		NCRR	8167225	5M01RR018535-08	5	M01	RR	8		7084	10668293	D'AMORE, JASON 	D'AMORE, JASON		Not Applicable	Feinstein Institute	 	2010		8690	8690
44484	THE LONG ISLAND PARKINSON'S DISEASE CENTER		NINDS	8459671	2U10NS044484-11	2	U10	NS	11			1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2013	70694		70694
44484	THE LONG ISLAND PARKINSON'S DISEASE CENTER		NINDS	8206529	5U10NS044484-10	5	U10	NS	10			1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2012	70168		70168
44484	THE LONG ISLAND PARKINSON'S DISEASE CENTER		NINDS	8033815	5U10NS044484-09	5	U10	NS	9			1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2011	71787		71787
44484	THE LONG ISLAND PARKINSON'S DISEASE CENTER		NINDS	8119887	3U10NS044484-08S1	3	U10	NS	8	S1		1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2010	42600		42600
44484	THE LONG ISLAND PARKINSON'S DISEASE CENTER		NINDS	7760090	5U10NS044484-08	5	U10	NS	8			1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2010	91028		91028
87988	THE MISSING CIRCUIT:  THE FIRST BRAINWIDE CONNECTIVITY MAP FOR MOUSE		NIMH	8452197	5R01MH087988-05	5	R01	MH	5			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2013	813515		813515
87988	THE MISSING CIRCUIT:  THE FIRST BRAINWIDE CONNECTIVITY MAP FOR MOUSE		NIMH	8286363	5R01MH087988-04	5	R01	MH	4			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2012	975957		975957
87988	THE MISSING CIRCUIT:  THE FIRST BRAINWIDE CONNECTIVITY MAP FOR MOUSE		NIMH	8085811	5R01MH087988-03	5	R01	MH	3			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2011	914483		914483
87988	THE MISSING CIRCUIT:  THE FIRST BRAINWIDE CONNECTIVITY MAP FOR MOUSE		NIMH	7941934	5R01MH087988-02	5	R01	MH	2			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2010	648174		648174
18535	THE MOLECULAR BASIS FOR COGNITIVE IMPAIRMENT IN PARKINSONS DISEASE: A PET STUDY		NCRR	8167232	5M01RR018535-08	5	M01	RR	8		7091	1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2010		9326	9326
148507	THE MOLECULAR BASIS OF PREGNANCY-ASSOCIATED PROTECTION FROM BREAST CANCER	Breast	NCI	7943989	5RC2CA148507-02	5	RC2	CA	2			1924153	HANNON, GREGORY J 	HANNON, GREGORY J	10	GINGERAS, THOMAS RAYMOND;MCCOMBIE, WILLIAM RICHARD	Cold Spring Harbor	YES	2010	1455158		1455158
18535	THE NEW YORK RHEUMATOID ARTHRITIS REGISTRY		NCRR	8167276	5M01RR018535-08	5	M01	RR	8		7135	1868373	GREGERSEN, PETER K.	GREGERSEN, PETER K.		Not Applicable	Feinstein Institute	 	2010		12294	12294
90652	THE NINTH ANNUAL PHARMACOGENETICS IN PSYCHIATRY MEETING		NIMH	8626448	5R13MH090652-05	5	R13	MH	5			3151454	MALHOTRA, ANIL K	MALHOTRA, ANIL K		Not Applicable	Feinstein Institute	 	2014	46041		46041
90652	THE NINTH ANNUAL PHARMACOGENETICS IN PSYCHIATRY MEETING		NIMH	8431431	5R13MH090652-04	5	R13	MH	4			3151454	MALHOTRA, ANIL K	MALHOTRA, ANIL K		Not Applicable	Feinstein Institute	 	2013	1		1
90652	THE NINTH ANNUAL PHARMACOGENETICS IN PSYCHIATRY MEETING		NIMH	8247830	5R13MH090652-03	5	R13	MH	3			3151454	MALHOTRA, ANIL K	MALHOTRA, ANIL K		Not Applicable	Feinstein Institute	 	2012	46041		46041
90652	THE NINTH ANNUAL PHARMACOGENETICS IN PSYCHIATRY MEETING		NIMH	8055024	5R13MH090652-02	5	R13	MH	2			3151454	MALHOTRA, ANIL K	MALHOTRA, ANIL K		Not Applicable	Feinstein Institute	 	2011	1		1
90652	THE NINTH ANNUAL PHARMACOGENETICS IN PSYCHIATRY MEETING		NIMH	7916147	1R13MH090652-01	1	R13	MH	1			3151454	MALHOTRA, ANIL K	MALHOTRA, ANIL K		Not Applicable	Feinstein Institute	 	2010	46041		46041
84802	THE ONLINE BRAIN ATLAS RECONCILIATION TOOL	Brain	NIMH	8298256	5R01MH084802-03	5	R01	MH	3			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2012	406574		406574
84802	THE ONLINE BRAIN ATLAS RECONCILIATION TOOL	Brain	NIMH	8115087	5R01MH084802-02	5	R01	MH	2			6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2011	376587		376587
84802	THE ONLINE BRAIN ATLAS RECONCILIATION TOOL	Brain	NIMH	7939136	1R01MH084802-01A2	1	R01	MH	1	A2		6487852	MITRA, PARTHA PRATIM	MITRA, PARTHA PRATIM	52	Not Applicable	Cold Spring Harbor	 	2010	399317		399317
46724	THE REPLICATION INITIATOR PROTEIN E1 AND ITS INTERACTION WITH DNA	Cervical;Head & Neck	NIAID	8084114	5R01AI046724-10	5	R01	AI	10			1883884	JOSHUA-TOR, LEEMOR 	JOSHUA-TOR, LEEMOR	12	Not Applicable	Cold Spring Harbor	 	2011	304484		304484
46724	THE REPLICATION INITIATOR PROTEIN E1 AND ITS INTERACTION WITH DNA	Cervical;Head & Neck	NIAID	7906834	5R01AI046724-09	5	R01	AI	9			1883884	JOSHUA-TOR, LEEMOR 	JOSHUA-TOR, LEEMOR	12	Not Applicable	Cold Spring Harbor	 	2010	307561		307561
18535	THE RHEUMATOLOGY SPECIMEN BANK		NCRR	8167256	5M01RR018535-08	5	M01	RR	8		7115	7850197	ARANOW, CYNTHIA 	ARANOW, CYNTHIA		Not Applicable	Feinstein Institute	 	2010		11869	2373121
190997	THE ROLE OF CHD5 IN CHROMATIN-MEDIATED REGULATION OF NEURAL STEM CELLS AND GLIOMA	Brain	NCI	8802567	1R01CA190997-01	1	R01	CA	1			1870339	MILLS, ALEA A	MILLS, ALEA A	20	Not Applicable	Cold Spring Harbor	 	2014	634545		634545
25164	THE ROLE OF CORTICAL INHIBITORY NEURONS IN VISUAL DECISION-MAKING		NEI	8838337	1F31EY025164-01	1	F31	EY	1			11036825	ODOEMENE, ONYEKACHI 	ODOEMENE, ONYEKACHI		Not Applicable	Cold Spring Harbor	 	2015	43120		43120
22979	THE ROLE OF PARIETAL CORTEX IN MULTISENSORY DECISION-MAKING		NEI	8812860	5R01EY022979-03	5	R01	EY	3			6357328	CHURCHLAND, ANNE KATHRYN	CHURCHLAND, ANNE KATHRYN	39	Not Applicable	Cold Spring Harbor	 	2015	463050		463050
22979	THE ROLE OF PARIETAL CORTEX IN MULTISENSORY DECISION-MAKING		NEI	8622202	5R01EY022979-02	5	R01	EY	2			6357328	CHURCHLAND, ANNE KATHRYN	CHURCHLAND, ANNE KATHRYN	39	Not Applicable	Cold Spring Harbor	 	2014	463050		463050
22979	THE ROLE OF PARIETAL CORTEX IN MULTISENSORY DECISION-MAKING		NEI	8419054	1R01EY022979-01	1	R01	EY	1			6357328	CHURCHLAND, ANNE KATHRYN	CHURCHLAND, ANNE KATHRYN	39	Not Applicable	Cold Spring Harbor	 	2013	428000		428000
11446	THE ROLE OF RAC1 IN HPV-INDUCED RECURRENT RESPIRATORY PAPILLOMATOSIS	Cervix	NIDCD	8307449	5F32DC011446-03	5	F32	DC	3			10344729	LUCS, ALEXANDRA VITKO	LUCS, ALEXANDRA VITKO		Not Applicable	Feinstein Institute	 	2012	52190		52190
11446	THE ROLE OF RAC1 IN HPV-INDUCED RECURRENT RESPIRATORY PAPILLOMATOSIS	Cervix	NIDCD	8145281	5F32DC011446-02	5	F32	DC	2			10344729	LUCS, ALEXANDRA VITKO	LUCS, ALEXANDRA VITKO		Not Applicable	Feinstein Institute	 	2011	48398		48398
11446	THE ROLE OF RAC1 IN HPV-INDUCED RECURRENT RESPIRATORY PAPILLOMATOSIS	Cervix	NIDCD	8061168	1F32DC011446-01	1	F32	DC	1			10344729	LUCS, ALEXANDRA VITKO	LUCS, ALEXANDRA VITKO		Not Applicable	Feinstein Institute	 	2010	45590		45590
13071	THE ROLE OF THE DNPF BRAIN CIRCUIT IN CODING FOOD ODOR VALUE		NIDCD	8788348	5R01DC013071-02	5	R01	DC	2			1955001	ZHONG, YI 	ZHONG, YI	37	Not Applicable	Cold Spring Harbor	 	2015	403920		403920
13071	THE ROLE OF THE DNPF BRAIN CIRCUIT IN CODING FOOD ODOR VALUE		NIDCD	8629215	1R01DC013071-01A1	1	R01	DC	1	A1		1955001	ZHONG, YI 	ZHONG, YI	37	Not Applicable	Cold Spring Harbor	 	2014	401625		401625
91903	THE SYNAPTIC CIRCUITRY OF THE LATERAL HABENULA AND BEHAVIORAL DEPRESSION		NIMH	8645748	5R01MH091903-05	5	R01	MH	5			9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2014	564518		564518
91903	THE SYNAPTIC CIRCUITRY OF THE LATERAL HABENULA AND BEHAVIORAL DEPRESSION		NIMH	8444525	5R01MH091903-04	5	R01	MH	4			9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2013	541939		541939
91903	THE SYNAPTIC CIRCUITRY OF THE LATERAL HABENULA AND BEHAVIORAL DEPRESSION		NIMH	8258360	5R01MH091903-03	5	R01	MH	3			9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2012	560038		560038
91903	THE SYNAPTIC CIRCUITRY OF THE LATERAL HABENULA AND BEHAVIORAL DEPRESSION		NIMH	8100514	5R01MH091903-02	5	R01	MH	2			9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2011	518880		518880
91903	THE SYNAPTIC CIRCUITRY OF THE LATERAL HABENULA AND BEHAVIORAL DEPRESSION		NIMH	8005627	1R01MH091903-01	1	R01	MH	1			9112301	LI, BO 	LI, BO	49	Not Applicable	Cold Spring Harbor	 	2010	526630		526630
18535	THE SYSTEMIC LUPUS INTERNATIONAL COLLABORATING CLINICS (SLICC) REGISTRY		NCRR	8167260	5M01RR018535-08	5	M01	RR	8		7119	7850197	ARANOW, CYNTHIA 	ARANOW, CYNTHIA		Not Applicable	Feinstein Institute	 	2010		6782	166000
18535	THE TRIALNET NATURAL HISTORY STUDY OF THE DEVELOPMENT OF TYPE 1 DIABETES		NCRR	8167217	5M01RR018535-08	5	M01	RR	8		7076	1880388	SPEISER, PHYLLIS W	SPEISER, PHYLLIS W		Not Applicable	Feinstein Institute	 	2010		18228	18228
127383	THE TUMOR SUPPRESSIVE ROLE OF CHD5	Any;Brain	NCI	8264339	5R01CA127383-05	5	R01	CA	5			1870339	MILLS, ALEA A	MILLS, ALEA A	20	Not Applicable	Cold Spring Harbor	 	2012	376049		376049
127383	THE TUMOR SUPPRESSIVE ROLE OF CHD5	Any;Brain	NCI	7990003	5R01CA127383-04	5	R01	CA	4			1870339	MILLS, ALEA A	MILLS, ALEA A	20	Not Applicable	Cold Spring Harbor	 	2011	338142		338142
127383	THE TUMOR SUPPRESSIVE ROLE OF CHD5	Any;Brain	NCI	7741210	5R01CA127383-03	5	R01	CA	3			1870339	MILLS, ALEA A	MILLS, ALEA A	20	Not Applicable	Cold Spring Harbor	 	2010	348600		348600
18535	TISSUE BANKING FOR PATIENTS WITH LARYNGEAL AND TRACHEAL DISEASE		NCRR	8167253	5M01RR018535-08	5	M01	RR	8		7112	1869266	STEINBERG, BETTIE M.	STEINBERG, BETTIE M.	82	Not Applicable	Feinstein Institute	 	2010		25012	25012
18535	TISSUE DONATION FOR UNDERSTANDING BRAIN TUMOR BIOLOGY	Brain	NCRR	8167233	5M01RR018535-08	5	M01	RR	8		7092	6379919	SYMONS, MARC H	SYMONS, MARC H	83	Not Applicable	Feinstein Institute	 	2010		28657	28657
65199	TNIP1 RISK HAPLOTYPES AND IMMUNE ENDOPHENOTYPES		NIAMS	8707975	5R21AR065199-02	5	R21	AR	2			1868373	GREGERSEN, PETER K.	GREGERSEN, PETER K.		Not Applicable	Feinstein Institute	 	2014	179031		179031
65199	TNIP1 RISK HAPLOTYPES AND IMMUNE ENDOPHENOTYPES		NIAMS	8585716	1R21AR065199-01	1	R21	AR	1			1868373	GREGERSEN, PETER K.	GREGERSEN, PETER K.		Not Applicable	Feinstein Institute	 	2013	179031		179031
57084	TOWARD A NEW APPROACH TO SLE THERAPY		NIAMS	8654295	5R01AR057084-05	5	R01	AR	5			1862435	DIAMOND, BETTY 	DIAMOND, BETTY		Not Applicable	Feinstein Institute	 	2014	351389		351389
57084	TOWARD A NEW APPROACH TO SLE THERAPY		NIAMS	8459471	5R01AR057084-04	5	R01	AR	4			1862435	DIAMOND, BETTY 	DIAMOND, BETTY		Not Applicable	Feinstein Institute	 	2013	340632		340632
